,tweet_id,favorite_count,retweet_count,retweeted
834,767884188863397888,5309,1634,False
835,767754930266464257,17814,6221,False
836,767500508068192258,8295,2688,False
837,767191397493538821,13643,4406,False
838,767122157629476866,11227,3261,False
839,766864461642756096,0,6521,False
840,766793450729734144,5650,1565,False
841,766714921925144576,2872,438,False
842,766693177336135680,4484,918,False
843,766423258543644672,6671,1825,False
844,766313316352462849,7493,2166,False
845,766078092750233600,0,2970,False
846,766069199026450432,4765,1003,False
847,766008592277377025,4149,571,False
848,765719909049503744,8021,2475,False
849,765669560888528897,5760,1407,False
850,765395769549590528,20539,3127,False
851,765371061932261376,7842,2475,False
852,765222098633691136,12902,3914,False
853,764857477905154048,7099,2029,False
854,764259802650378240,6718,1745,False
855,763956972077010945,812,61,False
856,763837565564780549,14041,4858,False
857,763183847194451968,6004,1702,False
858,763167063695355904,0,3484,False
859,763103485927849985,8163,2602,False
860,762699858130116608,13518,4190,False
861,762471784394268675,12571,7612,False
862,762464539388485633,11503,4839,False
863,762316489655476224,5350,1298,False
864,762035686371364864,35400,17919,False
865,761976711479193600,5992,2310,False
866,761750502866649088,0,4535,False
867,761745352076779520,4707,979,False
868,761672994376806400,55016,33421,False
869,761599872357261312,4578,1336,False
870,761371037149827077,0,20500,False
871,761334018830917632,5792,1669,False
872,761292947749015552,4957,1265,False
873,761227390836215808,5908,1775,False
874,761004547850530816,12482,3952,False
875,760893934457552897,4228,1104,False
876,760656994973933572,7343,2210,False
877,760641137271070720,5485,1481,False
878,760539183865880579,8399,4168,False
879,760521673607086080,4681,1608,False
880,760290219849637889,29618,13140,False
881,760252756032651264,4338,995,False
882,760190180481531904,6334,2079,False
883,760153949710192640,0,38,False
884,759943073749200896,6581,2382,False
885,759923798737051648,16284,6521,False
886,759846353224826880,7433,2265,False
887,759793422261743616,6620,2173,False
888,759566828574212096,0,24319,False
889,759557299618865152,5202,1341,False
890,759447681597108224,9418,2827,False
891,759446261539934208,1846,561,False
892,759197388317847553,6725,2221,False
893,759159934323924993,0,1359,False
894,759099523532779520,16101,4813,False
895,759047813560868866,7227,2302,False
896,758854675097526272,3904,1027,False
897,758828659922702336,12376,4376,False
898,758740312047005698,6339,1824,False
899,758474966123810816,4227,1132,False
900,758467244762497024,5316,2539,False
901,758405701903519748,5756,2204,False
902,758355060040593408,3797,1245,False
903,758099635764359168,21302,11550,False
904,758041019896193024,3001,433,False
905,757741869644341248,7613,3710,False
906,757729163776290825,0,9299,False
907,757725642876129280,5022,1391,False
908,757611664640446465,5026,1272,False
909,757597904299253760,0,336,False
910,757596066325864448,4808,1219,False
911,757400162377592832,16743,7759,False
912,757393109802180609,6462,2009,False
913,757354760399941633,4995,1637,False
914,756998049151549440,6923,2271,False
915,756939218950160384,7342,2295,False
916,756651752796094464,5612,1511,False
917,756526248105566208,11506,4169,False
918,756303284449767430,4359,1231,False
919,756288534030475264,28519,15071,False
920,756275833623502848,7114,1738,False
921,755955933503782912,8092,3285,False
922,755206590534418437,18212,6148,False
923,755110668769038337,23446,12621,False
924,754874841593970688,0,9193,False
925,754856583969079297,7616,2870,False
926,754747087846248448,2854,591,False
927,754482103782404096,5852,2220,False
928,754449512966619136,4147,846,False
929,754120377874386944,8655,2670,False
930,754011816964026368,9726,4079,False
931,753655901052166144,6458,2492,False
932,753420520834629632,8731,4071,False
933,753398408988139520,6384,2186,False
934,753375668877008896,8411,2655,False
935,753298634498793472,0,6620,False
936,753294487569522689,3758,1191,False
937,753039830821511168,41080,24013,False
938,753026973505581056,4283,1109,False
939,752932432744185856,13970,7798,False
940,752917284578922496,7592,1790,False
941,752701944171524096,0,3291,False
942,752682090207055872,6642,1846,False
943,752660715232722944,4878,1794,False
944,752568224206688256,6140,2605,False
945,752519690950500352,8157,3917,False
946,752334515931054080,4238,1263,False
947,752309394570878976,0,18963,False
948,752173152931807232,6569,2106,False
949,751950017322246144,3415,1060,False
950,751937170840121344,5770,1530,False
951,751830394383790080,6428,2227,False
952,751793661361422336,6479,3320,False
953,751598357617971201,8699,3440,False
954,751583847268179968,4849,1265,False
955,751538714308972544,5547,1445,False
956,751456908746354688,3516,1127,False
957,751251247299190784,13791,6695,False
958,751205363882532864,6948,2086,False
959,751132876104687617,5610,1480,False
960,750868782890057730,5306,1595,False
961,750719632563142656,14621,5747,False
962,750506206503038976,4934,1316,False
963,750429297815552001,14569,4947,False
964,750383411068534784,5005,1309,False
965,750381685133418496,758,39,False
966,750147208377409536,3409,1095,False
967,750132105863102464,3990,1440,False
968,750117059602808832,4740,1466,False
969,750101899009982464,3344,959,False
970,750086836815486976,2383,613,False
971,750071704093859840,8653,3802,False
972,750056684286914561,3444,1011,False
973,750041628174217216,3502,703,False
974,750026558547456000,2986,888,False
975,750011400160841729,3568,1035,False
976,749996283729883136,3331,919,False
977,749981277374128128,5569,2772,False
978,749774190421639168,5114,1493,False
979,749417653287129088,6721,1904,False
980,749403093750648834,2892,622,False
981,749395845976588288,9488,3951,False
982,749317047558017024,6076,2509,False
983,749075273010798592,6353,2360,False
984,749064354620928000,5277,1714,False
985,749036806121881602,3425,896,False
986,748977405889503236,11235,3759,False
987,748932637671223296,6461,2564,False
988,748705597323898880,3047,1067,False
989,748699167502000129,5213,1814,False
990,748692773788876800,4659,1504,False
991,748575535303884801,6696,2272,False
992,748568946752774144,2411,776,False
993,748346686624440324,5735,1413,False
994,748337862848962560,8462,4701,False
995,748324050481647620,4078,867,False
996,748307329658011649,4027,810,False
997,748220828303695873,15549,8825,False
998,747963614829678593,6397,2444,False
999,747933425676525569,7310,2894,False
1000,747885874273214464,3243,1116,False
1001,747844099428986880,3084,851,False
1002,747816857231626240,5346,1316,False
1003,747651430853525504,1520,179,False
1004,747648653817413632,14182,6614,False
1005,747600769478692864,2545,619,False
1006,747594051852075008,4065,1205,False
1007,747512671126323200,6110,1803,False
1008,747461612269887489,4249,1169,False
1009,747439450712596480,5965,2184,False
1010,747242308580548608,0,3257,False
1011,747219827526344708,5792,1791,False
1012,747204161125646336,3722,1038,False
1013,747103485104099331,10534,4548,False
1014,746906459439529985,3168,336,False
1015,746872823977771008,6593,2429,False
1016,746818907684614144,5807,1944,False
1017,746790600704425984,5345,1806,False
1018,746757706116112384,10520,4432,False
1019,746726898085036033,6648,2037,False
1020,746542875601690625,5520,2104,False
1021,746521445350707200,0,1110,False
1022,746507379341139972,5094,1226,False
1023,746369468511756288,6637,1854,False
1024,746131877086527488,7565,2511,False
1025,746056683365994496,3904,931,False
1026,745789745784041472,4437,1207,False
1027,745712589599014916,7652,2636,False
1028,745433870967832576,7824,2894,False
1029,745422732645535745,9412,2768,False
1030,745314880350101504,7863,3131,False
1031,745074613265149952,8605,3976,False
1032,745057283344719872,7945,2585,False
1033,744995568523612160,3277,716,False
1034,744971049620602880,8652,3042,False
1035,744709971296780288,6150,1771,False
1036,744334592493166593,7443,2412,False
1037,744234799360020481,131075,79515,False
1038,744223424764059648,1868,424,False
1039,743980027717509120,4551,1231,False
1040,743895849529389061,3999,1087,False
1041,743835915802583040,0,2387,False
1042,743609206067040256,4917,1560,False
1043,743595368194129920,20275,7445,False
1044,743545585370791937,3863,1066,False
1045,743510151680958465,8671,4185,False
1046,743253157753532416,4624,1366,False
1047,743222593470234624,6792,2164,False
1048,743210557239623680,4215,1560,False
1049,742534281772302336,7744,4011,False
1050,742528092657332225,4878,2245,False
1051,742465774154047488,7916,4382,False
1052,742423170473463808,10812,4319,False
1053,742385895052087300,7457,2266,False
1054,742161199639494656,4743,1547,False
1055,742150209887731712,5661,1783,False
1056,741793263812808706,4982,1698,False
1057,741743634094141440,8945,3144,False
1058,741438259667034112,4026,937,False
1059,741303864243200000,9631,3650,False
1060,741099773336379392,10997,6247,False
1061,741067306818797568,10342,3520,False
1062,740995100998766593,7018,3154,False
1063,740711788199743490,3736,1062,False
1064,740699697422163968,3101,888,False
1065,740676976021798912,19881,7724,False
1066,740373189193256964,20648,9220,False
1067,740365076218183684,2727,495,False
1068,740359016048689152,3610,967,False
1069,740214038584557568,7335,2220,False
1070,739979191639244800,21898,6719,False
1071,739932936087216128,4443,1217,False
1072,739844404073074688,4138,966,False
1073,739623569819336705,4185,1547,False
1074,739606147276148736,5897,1876,False
1075,739544079319588864,43694,24319,False
1076,739485634323156992,7887,3309,False
1077,739238157791694849,75163,52360,False
1078,738891149612572673,115,6,False
1079,738885046782832640,4127,1283,False
1080,738883359779196928,3661,917,False
1081,738537504001953792,5575,1759,False
1082,738402415918125056,3599,955,False
1083,738184450748633089,4727,1360,False
1084,738166403467907072,9635,3828,False
1085,738156290900254721,2768,748,False
1086,737826014890496000,5757,2006,False
1087,737800304142471168,10943,3904,False
1088,737678689543020544,5528,1509,False
1089,737445876994609152,11302,5048,False
1090,737322739594330112,3953,907,False
1091,737310737551491075,16040,8329,False
1092,736736130620620800,4736,1972,False
1093,736392552031657984,19450,8407,False
1094,736365877722001409,4367,1408,False
1095,736225175608430592,8901,3115,False
1096,736010884653420544,8652,3355,False
1097,735991953473572864,3934,1283,False
1098,735648611367784448,4397,1237,False
1099,735635087207878657,6776,2659,False
1100,735274964362878976,9629,4707,False
1101,735256018284875776,3675,993,False
1102,735137028879360001,3428,1092,False
1103,734912297295085568,2993,572,False
1104,734787690684657664,13745,7102,False
1105,734776360183431168,2742,608,False
1106,734559631394082816,1646,451,False
1107,733828123016450049,3926,881,False
1108,733822306246479872,4015,1141,False
1109,733482008106668032,3438,1065,False
1110,733460102733135873,4605,1451,False
1111,733109485275860992,44619,17621,False
1112,732732193018155009,2671,599,False
1113,732726085725589504,3855,1003,False
1114,732585889486888962,4016,868,False
1115,732375214819057664,8832,2838,False
1116,732005617171337216,16324,6154,False
1117,731285275100512256,3798,1090,False
1118,731156023742988288,4196,1434,False
1119,730924654643314689,6682,2234,False
1120,730573383004487680,5407,2435,False
1121,730427201120833536,3809,1176,False
1122,730211855403241472,4180,1182,False
1123,730196704625098752,5339,2172,False
1124,729854734790754305,4396,1268,False
1125,729838605770891264,1856,431,False
1126,729823566028484608,4358,1390,False
1127,729463711119904772,6340,2586,False
1128,729113531270991872,2054,370,False
1129,728986383096946689,3460,917,False
1130,728760639972315136,5090,1911,False
1131,728751179681943552,3032,757,False
1132,728653952833728512,3620,1169,False
1133,728409960103686147,5383,2269,False
1134,728387165835677696,3999,1075,False
1135,728046963732717569,4722,1328,False
1136,728035342121635841,4953,1872,False
1137,728015554473250816,4479,1219,False
1138,727685679342333952,3206,720,False
1139,727644517743104000,6431,1962,False
1140,727524757080539137,4900,1379,False
1141,727314416056803329,3623,834,False
1142,727286334147182592,3324,920,False
1143,727175381690781696,4209,1540,False
1144,727155742655025152,3983,1490,False
1145,726935089318363137,7496,2738,False
1146,726887082820554753,4195,1677,False
1147,726828223124897792,3882,1124,False
1148,726224900189511680,4811,1302,False
1149,725842289046749185,7691,2970,False
1150,725786712245440512,4537,1527,False
1151,725729321944506368,5646,2009,False
1152,725458796924002305,1541,703,False
1153,724983749226668032,4040,1462,False
1154,724771698126512129,2593,725,False
1155,724405726123311104,5800,1847,False
1156,724049859469295616,4738,1984,False
1157,724046343203856385,2901,620,False
1158,724004602748780546,4561,1790,False
1159,723912936180330496,4236,1374,False
1160,723688335806480385,8435,3347,False
1161,723673163800948736,3291,1011,False
1162,723179728551723008,5761,2110,False
1163,722974582966214656,4493,1764,False
1164,722613351520608256,5393,1831,False
1165,721503162398597120,5086,2124,False
1166,721001180231503872,2748,686,False
1167,720785406564900865,3400,866,False
1168,720775346191278080,2702,760,False
1169,720415127506415616,4503,1681,False
1170,720389942216527872,6974,2840,False
1171,720340705894408192,3131,1098,False
1172,720059472081784833,4229,1268,False
1173,720043174954147842,5332,2253,False
1174,719991154352222208,5281,1979,False
1175,719704490224398336,4974,1645,False
1176,719551379208073216,5515,2192,False
1177,719367763014393856,3022,827,False
1178,719339463458033665,4822,1403,False
1179,719332531645071360,3711,1078,False
1180,718971898235854848,3818,1231,False
1181,718939241951195136,5720,1973,False
1182,718631497683582976,20697,9126,False
1183,718613305783398402,2669,542,False
1184,718540630683709445,2730,1137,False
1185,718460005985447936,2846,602,False
1186,718454725339934721,5320,1685,False
1187,718246886998687744,2115,565,False
1188,718234618122661888,4217,1127,False
1189,717841801130979328,2660,670,False
1190,717790033953034240,3170,1272,False
1191,717537687239008257,6281,2069,False
1192,717428917016076293,1748,510,False
1193,717421804990701568,3446,945,False
1194,717047459982213120,6826,2135,False
1195,717009362452090881,3583,1102,False
1196,716802964044845056,4627,1317,False
1197,716791146589110272,5204,1474,False
1198,716730379797970944,1339,475,False
1199,716447146686459905,14327,6643,False
1200,716439118184652801,2574,247,False
1201,716285507865542656,3041,1225,False
1202,716080869887381504,5272,1935,False
1203,715928423106027520,3485,987,False
1204,715758151270801409,4085,1596,False
1205,715733265223708672,5093,1920,False
1206,715704790270025728,3055,634,False
1207,715696743237730304,4257,1454,False
1208,715680795826982913,4719,1813,False
1209,715360349751484417,5955,1772,False
1210,715342466308784130,3294,768,False
1211,715220193576927233,2630,736,False
1212,715200624753819648,5578,2110,False
1213,715009755312439296,4550,1392,False
1214,714982300363173890,4094,1166,False
1215,714962719905021952,8028,4816,False
1216,714957620017307648,4503,1595,False
1217,714631576617938945,3571,1122,False
1218,714606013974974464,3938,1038,False
1219,714485234495041536,2962,1313,False
1220,714258258790387713,3281,808,False
1221,714251586676113411,3570,940,False
1222,714214115368108032,2480,990,False
1223,714141408463036416,4673,1569,False
1224,713919462244790272,3564,869,False
1225,713909862279876608,2078,616,False
1226,713900603437621249,3062,829,False
1227,713761197720473600,5308,1541,False
1228,713411074226274305,4802,1440,False
1229,713177543487135744,7854,3183,False
1230,713175907180089344,4851,1630,False
1231,712809025985978368,20378,7602,False
1232,712717840512598017,13474,5616,False
1233,712668654853337088,4531,1367,False
1234,712438159032893441,5799,1756,False
1235,712309440758808576,269,26,False
1236,712097430750289920,4144,1172,False
1237,712092745624633345,3211,1016,False
1238,712085617388212225,3531,556,False
1239,712065007010385924,2451,700,False
1240,711998809858043904,0,138,False
1241,711968124745228288,8776,2601,False
1242,711743778164514816,3095,1101,False
1243,711732680602345472,9756,4653,False
1244,711694788429553666,35865,20500,False
1245,711652651650457602,4228,1037,False
1246,711363825979756544,3996,1287,False
1247,711306686208872448,3596,819,False
1248,711008018775851008,3275,710,False
1249,710997087345876993,4960,1561,False
1250,710844581445812225,2775,779,False
1251,710833117892898816,2937,606,False
1252,710658690886586372,2529,636,False
1253,710609963652087808,5227,2624,False
1254,710588934686908417,4968,2107,False
1255,710296729921429505,2574,833,False
1256,710283270106132480,2308,580,False
1257,710272297844797440,4945,1425,False
1258,710269109699739648,2613,1257,False
1259,710153181850935296,3153,1006,False
1260,710140971284037632,3017,1008,False
1261,710117014656950272,5999,2233,False
1262,709918798883774466,3250,1215,False
1263,709901256215666688,732,112,False
1264,709852847387627521,3824,1336,False
1265,709566166965075968,3865,1367,False
1266,709556954897764353,3593,1204,False
1267,709519240576036864,1620,277,False
1268,709449600415961088,2420,665,False
1269,709409458133323776,2855,788,False
1270,709225125749587968,2615,647,False
1271,709207347839836162,13755,6567,False
1272,709198395643068416,2634,721,False
1273,709179584944730112,2213,763,False
1274,709158332880297985,2236,470,False
1275,709042156699303936,5197,1864,False
1276,708853462201716736,1941,745,False
1277,708845821941387268,3226,1015,False
1278,708834316713893888,1860,571,False
1279,708810915978854401,18036,7848,False
1280,708738143638450176,2997,917,False
1281,708711088997666817,2790,834,False
1282,708479650088034305,2768,765,False
1283,708469915515297792,3357,926,False
1284,708400866336894977,17516,11330,False
1285,708356463048204288,3929,1520,False
1286,708349470027751425,2568,831,False
1287,708149363256774660,4672,1727,False
1288,708130923141795840,3707,943,False
1289,708119489313951744,2937,1102,False
1290,708109389455101952,2124,610,False
1291,708026248782585858,4799,2166,False
1292,707995814724026368,3385,1273,False
1293,707983188426153984,52,2,False
1294,707969809498152960,2941,1097,False
1295,707776935007539200,3593,1079,False
1296,707741517457260545,2718,696,False
1297,707738799544082433,4495,2785,False
1298,707693576495472641,3765,1133,False
1299,707629649552134146,2834,997,False
1300,707610948723478529,18557,7236,False
1301,707420581654872064,2499,789,False
1302,707411934438625280,2486,673,False
1303,707387676719185920,3835,1490,False
1304,707377100785885184,3603,1214,False
1305,707315916783140866,2698,727,False
1306,707297311098011648,3022,903,False
1307,707059547140169728,2796,759,False
1308,707038192327901184,2404,900,False
1309,707021089608753152,4433,1540,False
1310,707014260413456384,2502,664,False
1311,706904523814649856,15961,8830,False
1312,706901761596989440,2264,680,False
1313,706681918348251136,3627,1103,False
1314,706644897839910912,2814,1224,False
1315,706593038911545345,2363,718,False
1316,706538006853918722,3778,1580,False
1317,706516534877929472,3404,1150,False
1318,706346369204748288,3768,1035,False
1319,706310011488698368,23443,9034,False
1320,706291001778950144,1861,522,False
1321,706265994973601792,2979,1030,False
1322,706169069255446529,4291,2511,False
1323,706166467411222528,5636,1819,False
1324,706153300320784384,1632,437,False
1325,705975130514706432,3397,842,False
1326,705970349788291072,3440,1008,False
1327,705898680587526145,2597,643,False
1328,705786532653883392,2132,596,False
1329,705591895322394625,3475,1308,False
1330,705475953783398401,3231,1045,False
1331,705442520700944385,4877,1859,False
1332,705428427625635840,4188,1931,False
1333,705239209544720384,3290,854,False
1334,705223444686888960,2829,900,False
1335,705102439679201280,2342,585,False
1336,705066031337840642,2378,683,False
1337,704871453724954624,4585,1245,False
1338,704859558691414016,2462,612,False
1339,704847917308362754,5594,1727,False
1340,704819833553219584,2906,1136,False
1341,704761120771465216,7283,3257,False
1342,704499785726889984,3212,1124,False
1343,704491224099647488,840,97,False
1344,704480331685040129,3723,1197,False
1345,704364645503647744,8804,3999,False
1346,704347321748819968,1729,393,False
1347,704134088924532736,1653,519,False
1348,704113298707505153,2031,629,False
1349,704054845121142784,3201,1028,False
1350,703774238772166656,2020,526,False
1351,703769065844768768,3621,1276,False
1352,703631701117943808,2853,772,False
1353,703611486317502464,4229,1709,False
1354,703425003149250560,4162,1559,False
1355,703407252292673536,2685,786,False
1356,703382836347330562,3837,1285,False
1357,703356393781329922,2085,429,False
1358,703268521220972544,2152,618,False
1359,703079050210877440,8064,3494,False
1360,703041949650034688,28996,14198,False
1361,702932127499816960,2825,811,False
1362,702899151802126337,1772,509,False
1363,702684942141153280,3516,1215,False
1364,702671118226825216,2398,634,False
1365,702598099714314240,11332,3712,False
1366,702539513671897089,3134,1091,False
1367,702332542343577600,3491,1755,False
1368,702321140488925184,3604,1156,False
1369,702276748847800320,2706,860,False
1370,702217446468493312,5268,1526,False
1371,701981390485725185,3755,1106,False
1372,701952816642965504,4167,1149,False
1373,701889187134500865,3905,1558,False
1374,701805642395348998,3752,1900,False
1375,701601587219795968,2299,523,False
1376,701570477911896070,3080,1055,False
1377,701545186879471618,2902,680,False
1378,701214700881756160,13475,5812,False
1379,700890391244103680,2437,653,False
1380,700864154249383937,2828,685,False
1381,700847567345688576,2637,558,False
1382,700796979434098688,2669,1085,False
1383,700747788515020802,25130,10673,False
1384,700518061187723268,2887,915,False
1385,700505138482569216,2487,646,False
1386,700462010979500032,4537,2031,False
1387,700167517596164096,2903,836,False
1388,700151421916807169,2450,754,False
1389,700143752053182464,8282,3129,False
1390,700062718104104960,2890,778,False
1391,700029284593901568,2262,661,False
1392,700002074055016451,3627,1529,False
1393,699801817392291840,3345,1088,False
1394,699788877217865730,2458,557,False
1395,699779630832685056,3039,1397,False
1396,699775878809702401,2150,690,False
1397,699691744225525762,11252,5174,False
1398,699446877801091073,6515,2938,False
1399,699434518667751424,2384,577,False
1400,699423671849451520,1505,383,False
1401,699413908797464576,2258,688,False
1402,699370870310113280,2053,497,False
1403,699323444782047232,3466,983,False
1404,699088579889332224,2451,715,False
1405,699079609774645248,2677,745,False
1406,699072405256409088,3296,1325,False
1407,699060279947165696,4173,2059,False
1408,699036661657767936,2863,1345,False
1409,698989035503689728,3701,1113,False
1410,698953797952008193,2975,1020,False
1411,698907974262222848,2787,699,False
1412,698710712454139905,2710,774,False
1413,698703483621523456,1608,425,False
1414,698635131305795584,1400,388,False
1415,698549713696649216,2536,704,False
1416,698355670425473025,2046,516,False
1417,698342080612007937,2485,1074,False
1418,698262614669991936,5214,2268,False
1419,698195409219559425,18408,6750,False
1420,698178924120031232,3084,830,False
1421,697995514407682048,1665,372,False
1422,697990423684476929,3592,1451,False
1423,697943111201378304,2638,776,False
1424,697881462549430272,3313,1337,False
1425,697630435728322560,1909,614,False
1426,697616773278015490,3467,1144,False
1427,697596423848730625,3306,1425,False
1428,697575480820686848,2250,572,False
1429,697516214579523584,2281,1282,False
1430,697482927769255936,2662,765,False
1431,697463031882764288,3748,1552,False
1432,697270446429966336,5131,2087,False
1433,697259378236399616,3611,1136,False
1434,697255105972801536,3316,1315,False
1435,697242256848379904,2753,751,False
1436,696900204696625153,3492,1156,False
1437,696894894812565505,2594,758,False
1438,696886256886657024,5317,2016,False
1439,696877980375769088,2689,802,False
1440,696754882863349760,1615,396,False
1441,696744641916489729,2293,1069,False
1442,696713835009417216,2613,757,False
1443,696518437233913856,4274,1887,False
1444,696490539101908992,1339,170,False
1445,696488710901260288,2788,1166,False
1446,696405997980676096,3531,1284,False
1447,696100768806522880,2125,750,False
1448,695816827381944320,3287,1320,False
1449,695794761660297217,3490,880,False
1450,695767669421768709,2060,854,False
1451,695629776980148225,5020,2377,False
1452,695446424020918272,4787,2026,False
1453,695409464418041856,9460,4017,False
1454,695314793360662529,4004,1675,False
1455,695095422348574720,2888,684,False
1456,695074328191332352,3116,1239,False
1457,695064344191721472,1771,685,False
1458,695051054296211456,2918,885,False
1459,694925794720792577,2965,1043,False
1460,694905863685980160,3046,1053,False
1461,694669722378485760,26068,13517,False
1462,694356675654983680,1653,328,False
1463,694352839993344000,2244,700,False
1464,694342028726001664,1727,557,False
1465,694329668942569472,2203,569,False
1466,694206574471057408,4582,2297,False
1467,694183373896572928,3236,1040,False
1468,694001791655137281,3705,1176,False
1469,693993230313091072,2044,457,False
1470,693942351086120961,1896,413,False
1471,693647888581312512,2961,673,False
1472,693644216740769793,1473,150,False
1473,693642232151285760,2790,472,False
1474,693629975228977152,2685,894,False
1475,693622659251335168,1691,422,False
1476,693590843962331137,5565,2233,False
1477,693582294167244802,1802,292,False
1478,693486665285931008,1941,698,False
1479,693280720173801472,3669,1403,False
1480,693267061318012928,2622,925,False
1481,693262851218264065,2459,568,False
1482,693231807727280129,3133,841,False
1483,693155686491000832,8668,3622,False
1484,693109034023534592,1889,695,False
1485,693095443459342336,2056,523,False
1486,692919143163629568,2926,838,False
1487,692905862751522816,2683,998,False
1488,692901601640583168,1971,682,False
1489,692894228850999298,2511,910,False
1490,692828166163931137,3148,998,False
1491,692752401762250755,7496,4124,False
1492,692568918515392513,4739,1737,False
1493,692535307825213440,3504,1529,False
1494,692530551048294401,2021,474,False
1495,692423280028966913,1618,265,False
1496,692417313023332352,10275,3917,False
1497,692187005137076224,2768,929,False
1498,692158366030913536,2369,896,False
1499,692142790915014657,1798,438,False
1500,692041934689402880,3724,1424,False
1501,692017291282812928,3153,1081,False
1502,691820333922455552,4329,1860,False
1503,691793053716221953,8910,4732,False
1504,691756958957883396,3179,1161,False
1505,691675652215414786,2116,577,False
1506,691483041324204033,2608,656,False
1507,691459709405118465,4449,1294,False
1508,691444869282295808,2890,955,False
1509,691416866452082688,21253,8689,False
1510,691321916024623104,2828,747,False
1511,691096613310316544,3253,1019,False
1512,691090071332753408,1867,385,False
1513,690989312272396288,6513,3282,False
1514,690959652130045952,3902,1421,False
1515,690938899477221376,4536,2245,False
1516,690932576555528194,3602,1143,False
1517,690735892932222976,4134,1442,False
1518,690728923253055490,2384,597,False
1519,690690673629138944,2547,898,False
1520,690649993829576704,1435,325,False
1521,690607260360429569,313,19,False
1522,690597161306841088,2163,681,False
1523,690400367696297985,2041,509,False
1524,690374419777196032,3560,972,False
1525,690360449368465409,2925,1006,False
1526,690348396616552449,1644,573,False
1527,690248561355657216,1845,477,False
1528,690021994562220032,3056,1180,False
1529,690015576308211712,2740,836,False
1530,690005060500217858,4004,1907,False
1531,689999384604450816,1561,424,False
1532,689993469801164801,1618,518,False
1533,689977555533848577,1490,502,False
1534,689905486972461056,2651,787,False
1535,689877686181715968,3323,1344,False
1536,689835978131935233,2369,850,False
1537,689661964914655233,3501,1052,False
1538,689659372465688576,11394,4412,False
1539,689623661272240129,2467,748,False
1540,689599056876867584,12795,6265,False
1541,689557536375177216,2257,519,False
1542,689517482558820352,3735,1609,False
1543,689289219123089408,2476,1056,False
1544,689283819090870273,3624,1250,False
1545,689280876073582592,2197,819,False
1546,689275259254616065,1273,285,False
1547,689255633275777024,2805,1212,False
1548,689154315265683456,3348,1128,False
1549,689143371370250240,2232,579,False
1550,688916208532455424,3003,983,False
1551,688908934925697024,2310,874,False
1552,688898160958271489,2307,890,False
1553,688894073864884227,2462,792,False
1554,688828561667567616,1508,420,False
1555,688804835492233216,1043,227,False
1556,688789766343622656,2434,759,False
1557,688547210804498433,2862,789,False
1558,688519176466644993,2520,825,False
1559,688385280030670848,10180,5035,False
1560,688211956440801280,2426,937,False
1561,688179443353796608,2328,669,False
1562,688116655151435777,3093,888,False
1563,688064179421470721,1878,408,False
1564,687841446767013888,6009,2872,False
1565,687826841265172480,2989,1292,False
1566,687818504314159109,2758,1080,False
1567,687807801670897665,2625,801,False
1568,687732144991551489,1935,750,False
1569,687704180304273409,2660,950,False
1570,687664829264453632,2121,576,False
1571,687494652870668288,2104,654,False
1572,687480748861947905,1760,281,False
1573,687476254459715584,2187,619,False
1574,687460506001633280,2243,614,False
1575,687399393394311168,2081,702,False
1576,687317306314240000,22073,10411,False
1577,687312378585812992,4777,2146,False
1578,687127927494963200,6004,2591,False
1579,687124485711986689,2371,577,False
1580,687109925361856513,6370,2803,False
1581,687102708889812993,2571,1124,False
1582,687096057537363968,2449,695,False
1583,686947101016735744,9433,3582,False
1584,686760001961103360,3852,1551,False
1585,686749460672679938,3812,1666,False
1586,686730991906516992,4543,1350,False
1587,686683045143953408,3072,912,False
1588,686618349602762752,4042,1544,False
1589,686606069955735556,2071,607,False
1590,686394059078897668,1928,769,False
1591,686386521809772549,3553,996,False
1592,686377065986265092,2433,637,False
1593,686358356425093120,2398,776,False
1594,686286779679375361,4392,1887,False
1595,686050296934563840,2420,836,False
1596,686035780142297088,1274,138,False
1597,686034024800862208,3424,1324,False
1598,686007916130873345,2704,472,False
1599,686003207160610816,2009,735,False
1600,685973236358713344,2326,611,False
1601,685943807276412928,1801,696,False
1602,685906723014619143,8277,3303,False
1603,685681090388975616,2069,140,False
1604,685667379192414208,2579,666,False
1605,685663452032069632,3557,1656,False
1606,685641971164143616,3218,885,False
1607,685547936038666240,35052,17465,False
1608,685532292383666176,3336,1298,False
1609,685325112850124800,10471,4535,False
1610,685321586178670592,2910,735,False
1611,685315239903100929,3676,1234,False
1612,685307451701334016,2262,496,False
1613,685268753634967552,3419,1371,False
1614,685198997565345792,2566,764,False
1615,685169283572338688,4489,1620,False
1616,684969860808454144,2374,421,False
1617,684959798585110529,7004,3487,False
1618,684940049151070208,3523,1191,False
1619,684926975086034944,3849,552,False
1620,684914660081053696,3848,1662,False
1621,684902183876321280,2053,605,False
1622,684880619965411328,2305,936,False
1623,684830982659280897,38551,24514,False
1624,684800227459624960,2979,1124,False
1625,684594889858887680,9843,4016,False
1626,684588130326986752,4489,1592,False
1627,684567543613382656,3312,1418,False
1628,684538444857667585,2915,1085,False
1629,684481074559381504,4249,1320,False
1630,684460069371654144,2169,628,False
1631,684241637099323392,8999,3727,False
1632,684225744407494656,1369,239,False
1633,684222868335505415,4225,1563,False
1634,684200372118904832,2394,1177,False
1635,684195085588783105,2108,595,False
1636,684188786104872960,3831,1343,False
